Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture","144","Sri Lanka","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2016","2016","3043","ILO - ILO Modelled Estimates","1000 persons","2262.643","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","144","Sri Lanka","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2017","2017","3043","ILO - ILO Modelled Estimates","1000 persons","2200.567","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","144","Sri Lanka","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2018","2018","3043","ILO - ILO Modelled Estimates","1000 persons","2078.202","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","144","Sri Lanka","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2019","2019","3043","ILO - ILO Modelled Estimates","1000 persons","2035.767","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1991","1991","3043","ILO - ILO Modelled Estimates","1000 persons","958.227","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1992","1992","3043","ILO - ILO Modelled Estimates","1000 persons","1040.226","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1993","1993","3043","ILO - ILO Modelled Estimates","1000 persons","1130.067","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1994","1994","3043","ILO - ILO Modelled Estimates","1000 persons","1124.792","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1995","1995","3043","ILO - ILO Modelled Estimates","1000 persons","1118.142","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1996","1996","3043","ILO - ILO Modelled Estimates","1000 persons","1138.78","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1997","1997","3043","ILO - ILO Modelled Estimates","1000 persons","1161.139","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1998","1998","3043","ILO - ILO Modelled Estimates","1000 persons","1170.879","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1999","1999","3043","ILO - ILO Modelled Estimates","1000 persons","1208.385","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2000","2000","3043","ILO - ILO Modelled Estimates","1000 persons","1447.94","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2001","2001","3043","ILO - ILO Modelled Estimates","1000 persons","1360.894","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2002","2002","3043","ILO - ILO Modelled Estimates","1000 persons","1301.181","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2003","2003","3043","ILO - ILO Modelled Estimates","1000 persons","1242.581","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2004","2004","3043","ILO - ILO Modelled Estimates","1000 persons","1163.325","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2005","2005","3043","ILO - ILO Modelled Estimates","1000 persons","1084.821","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2006","2006","3043","ILO - ILO Modelled Estimates","1000 persons","1025.844","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","958.672","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","890.156","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","830.682","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","764.981","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","696.212","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2012","2012","3043","ILO - ILO Modelled Estimates","1000 persons","684.198","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2013","2013","3043","ILO - ILO Modelled Estimates","1000 persons","665.704","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2014","2014","3043","ILO - ILO Modelled Estimates","1000 persons","633.702","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2015","2015","3043","ILO - ILO Modelled Estimates","1000 persons","594.015","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2016","2016","3043","ILO - ILO Modelled Estimates","1000 persons","558.745","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2017","2017","3043","ILO - ILO Modelled Estimates","1000 persons","529.312","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2018","2018","3043","ILO - ILO Modelled Estimates","1000 persons","503.327","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","760","Syrian Arab Republic","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2019","2019","3043","ILO - ILO Modelled Estimates","1000 persons","485.902","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1991","1991","3043","ILO - ILO Modelled Estimates","1000 persons","716.014","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1992","1992","3043","ILO - ILO Modelled Estimates","1000 persons","740.01","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1993","1993","3043","ILO - ILO Modelled Estimates","1000 persons","733.341","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1994","1994","3043","ILO - ILO Modelled Estimates","1000 persons","739.485","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1995","1995","3043","ILO - ILO Modelled Estimates","1000 persons","753.415","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1996","1996","3043","ILO - ILO Modelled Estimates","1000 persons","753.795","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1997","1997","3043","ILO - ILO Modelled Estimates","1000 persons","769.534","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1998","1998","3043","ILO - ILO Modelled Estimates","1000 persons","766.181","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1999","1999","3043","ILO - ILO Modelled Estimates","1000 persons","793.813","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2000","2000","3043","ILO - ILO Modelled Estimates","1000 persons","814.65","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2001","2001","3043","ILO - ILO Modelled Estimates","1000 persons","832.312","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2002","2002","3043","ILO - ILO Modelled Estimates","1000 persons","849.508","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2003","2003","3043","ILO - ILO Modelled Estimates","1000 persons","868.032","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2004","2004","3043","ILO - ILO Modelled Estimates","1000 persons","893.102","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2005","2005","3043","ILO - ILO Modelled Estimates","1000 persons","908.2","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2006","2006","3043","ILO - ILO Modelled Estimates","1000 persons","925.812","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","937.54","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","942.967","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","955.865","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","976.099","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","988.484","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2012","2012","3043","ILO - ILO Modelled Estimates","1000 persons","1001.929","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2013","2013","3043","ILO - ILO Modelled Estimates","1000 persons","1011.287","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2014","2014","3043","ILO - ILO Modelled Estimates","1000 persons","1019.97","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2015","2015","3043","ILO - ILO Modelled Estimates","1000 persons","1025.661","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2016","2016","3043","ILO - ILO Modelled Estimates","1000 persons","1029.739","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2017","2017","3043","ILO - ILO Modelled Estimates","1000 persons","1008.505","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2018","2018","3043","ILO - ILO Modelled Estimates","1000 persons","991.435","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","762","Tajikistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2019","2019","3043","ILO - ILO Modelled Estimates","1000 persons","971.479","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1991","1991","3043","ILO - ILO Modelled Estimates","1000 persons","17773.046","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1992","1992","3043","ILO - ILO Modelled Estimates","1000 persons","18443.284","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1993","1993","3043","ILO - ILO Modelled Estimates","1000 persons","17391.547","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1994","1994","3043","ILO - ILO Modelled Estimates","1000 persons","17400.225","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1995","1995","3043","ILO - ILO Modelled Estimates","1000 persons","16550.013","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1996","1996","3043","ILO - ILO Modelled Estimates","1000 persons","16361.233","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1997","1997","3043","ILO - ILO Modelled Estimates","1000 persons","16872.471","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1998","1998","3043","ILO - ILO Modelled Estimates","1000 persons","16870.8","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1999","1999","3043","ILO - ILO Modelled Estimates","1000 persons","16083.396","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2000","2000","3043","ILO - ILO Modelled Estimates","1000 persons","16678.515","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2001","2001","3043","ILO - ILO Modelled Estimates","1000 persons","15836.886","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2002","2002","3043","ILO - ILO Modelled Estimates","1000 persons","15416.098","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2003","2003","3043","ILO - ILO Modelled Estimates","1000 persons","14875.352","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2004","2004","3043","ILO - ILO Modelled Estimates","1000 persons","14246.948","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2005","2005","3043","ILO - ILO Modelled Estimates","1000 persons","14249.865","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2006","2006","3043","ILO - ILO Modelled Estimates","1000 persons","14766.776","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","14964.205","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","15223.442","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","15137.944","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","14799.487","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","16317.764","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2012","2012","3043","ILO - ILO Modelled Estimates","1000 persons","16803.565","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2013","2013","3043","ILO - ILO Modelled Estimates","1000 persons","16359.848","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2014","2014","3043","ILO - ILO Modelled Estimates","1000 persons","12964.534","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2015","2015","3043","ILO - ILO Modelled Estimates","1000 persons","12487.687","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2016","2016","3043","ILO - ILO Modelled Estimates","1000 persons","11965.903","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2017","2017","3043","ILO - ILO Modelled Estimates","1000 persons","12007.536","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2018","2018","3043","ILO - ILO Modelled Estimates","1000 persons","12407.92","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","764","Thailand","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2019","2019","3043","ILO - ILO Modelled Estimates","1000 persons","12058.989","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1991","1991","3043","ILO - ILO Modelled Estimates","1000 persons","193.475","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1992","1992","3043","ILO - ILO Modelled Estimates","1000 persons","195.723","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1993","1993","3043","ILO - ILO Modelled Estimates","1000 persons","197.257","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1994","1994","3043","ILO - ILO Modelled Estimates","1000 persons","197.972","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1995","1995","3043","ILO - ILO Modelled Estimates","1000 persons","198.168","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1996","1996","3043","ILO - ILO Modelled Estimates","1000 persons","194.081","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1997","1997","3043","ILO - ILO Modelled Estimates","1000 persons","192.278","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1998","1998","3043","ILO - ILO Modelled Estimates","1000 persons","195.1","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1999","1999","3043","ILO - ILO Modelled Estimates","1000 persons","205.365","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2000","2000","3043","ILO - ILO Modelled Estimates","1000 persons","192.713","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2001","2001","3043","ILO - ILO Modelled Estimates","1000 persons","184.719","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2002","2002","3043","ILO - ILO Modelled Estimates","1000 persons","192.293","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2003","2003","3043","ILO - ILO Modelled Estimates","1000 persons","197.956","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2004","2004","3043","ILO - ILO Modelled Estimates","1000 persons","206.062","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2005","2005","3043","ILO - ILO Modelled Estimates","1000 persons","205.382","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2006","2006","3043","ILO - ILO Modelled Estimates","1000 persons","215.975","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","216.31","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","214.067","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","210.094","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","207.945","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","206.469","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2012","2012","3043","ILO - ILO Modelled Estimates","1000 persons","206.649","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2013","2013","3043","ILO - ILO Modelled Estimates","1000 persons","202.494","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2014","2014","3043","ILO - ILO Modelled Estimates","1000 persons","202.005","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2015","2015","3043","ILO - ILO Modelled Estimates","1000 persons","196.432","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2016","2016","3043","ILO - ILO Modelled Estimates","1000 persons","191.295","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2017","2017","3043","ILO - ILO Modelled Estimates","1000 persons","201.41","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2018","2018","3043","ILO - ILO Modelled Estimates","1000 persons","205.52","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","626","Timor-Leste","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2019","2019","3043","ILO - ILO Modelled Estimates","1000 persons","204.922","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","792","Türkiye","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1991","1991","3043","ILO - ILO Modelled Estimates","1000 persons","5474.545","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","792","Türkiye","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1992","1992","3043","ILO - ILO Modelled Estimates","1000 persons","5459.117","X","Figure from international organizations",""
